mean,sd,hdi_5.5%,hdi_94.5%,mcse_mean,mcse_sd
-0.01424,0.01976,-0.04517,0.01666,0.00116,0.00104
0.04192,0.01973,0.01133,0.07369,0.00114,0.00081
-0.01871,0.02129,-0.05161,0.01536,0.00127,0.00108
0.07694,0.01958,0.04733,0.10691,0.00099,0.0007
0.03119,0.02028,0.00146,0.06362,0.00125,0.00088
-0.05528,0.01914,-0.08249,-0.02316,0.00097,0.00069
-0.08752,0.02078,-0.11883,-0.05067,0.00115,0.00081
-0.08631,0.02015,-0.11703,-0.05165,0.00122,0.00086
-0.01718,0.0204,-0.04744,0.016,0.00145,0.00102
-0.05224,0.01913,-0.08052,-0.01906,0.00144,0.00104
-0.02112,0.01881,-0.05139,0.00705,0.00113,0.0008
0.00683,0.01975,-0.02393,0.03846,0.00163,0.00115
-0.04787,0.02196,-0.08309,-0.01484,0.00146,0.00107
-0.04974,0.02042,-0.08325,-0.0185,0.00104,0.00078
-0.06225,0.01942,-0.09435,-0.0317,0.00123,0.00087
0.02327,0.01872,-0.00444,0.05379,0.00119,0.00084
-0.04843,0.01786,-0.07525,-0.01836,0.00098,0.0007
0.03412,0.01965,0.00114,0.0628,0.00152,0.00115
0.00739,0.0209,-0.02441,0.04135,0.00138,0.00099
-0.01623,0.02015,-0.04725,0.0172,0.0015,0.00122
-0.00059,0.02077,-0.03422,0.0335,0.00129,0.00091
0.0219,0.01983,-0.01248,0.05159,0.00133,0.00094
-0.0498,0.01881,-0.08116,-0.02198,0.00124,0.00088
0.07483,0.02038,0.04511,0.11002,0.00134,0.00095
0.07302,0.02175,0.03483,0.1021,0.00155,0.00116
0.01574,0.01934,-0.01211,0.04776,0.00126,0.00089
-0.0122,0.01934,-0.04004,0.02128,0.00123,0.00089
-0.00518,0.01972,-0.03542,0.02905,0.00125,0.00091
0.01728,0.01968,-0.01248,0.05154,0.0011,0.00078
0.03392,0.02077,0.00001,0.06631,0.00109,0.00081
-0.01276,0.0217,-0.04641,0.02067,0.0015,0.00106
-0.09003,0.01905,-0.1215,-0.06257,0.0012,0.00085
0.0411,0.02096,0.00834,0.07554,0.00142,0.00103
-0.02012,0.02097,-0.05153,0.01507,0.00134,0.00104
0.07914,0.0228,0.04393,0.11741,0.0013,0.00094
0.00501,0.01969,-0.0285,0.0324,0.00115,0.00112
-0.02641,0.01983,-0.06283,0.00073,0.00145,0.00111
0.05365,0.02088,0.02293,0.08963,0.00136,0.00098
0.03351,0.01673,0.0121,0.06033,0.00824,0.0063
0.00103,0.02004,-0.03158,0.031,0.00139,0.00098
-0.06577,0.02168,-0.10216,-0.03237,0.00153,0.00108
-0.07402,0.01947,-0.10724,-0.04578,0.00115,0.00081
0.00045,0.01857,-0.02906,0.03168,0.00095,0.00079
-0.06194,0.02071,-0.09501,-0.03203,0.00117,0.00084
0.00628,0.02011,-0.02656,0.03749,0.0011,0.00091
-0.03784,0.02201,-0.07211,-0.00254,0.00133,0.00097
-0.00319,0.01969,-0.0342,0.02855,0.0014,0.00111
0.01052,0.01971,-0.02044,0.0392,0.0013,0.00092
0.036,0.0193,0.00219,0.06434,0.00125,0.00091
-0.05461,0.01895,-0.08373,-0.02425,0.00108,0.00077
0.03236,0.01909,0.00239,0.0631,0.00115,0.00084
-0.09705,0.02022,-0.12976,-0.06519,0.00132,0.00094
-0.00088,0.01896,-0.03171,0.02688,0.00126,0.00089
-0.05703,0.02178,-0.09222,-0.02378,0.00194,0.00146
-0.03369,0.02086,-0.063,0.00087,0.00193,0.00144
-0.00231,0.02081,-0.03356,0.03426,0.00124,0.00108
0.02729,0.01975,-0.00411,0.05821,0.00095,0.00068
0.0091,0.02058,-0.02193,0.04331,0.00102,0.00072
-0.01806,0.01974,-0.0492,0.01316,0.0015,0.00106
0.03767,0.01931,0.00825,0.06936,0.00122,0.0009
0.06712,0.02088,0.03684,0.10077,0.00142,0.00109
-0.03814,0.01997,-0.07135,-0.00779,0.00145,0.00103
-0.09201,0.0215,-0.12633,-0.05841,0.00156,0.0011
-0.07014,0.01904,-0.09854,-0.03635,0.00133,0.00095
0.00176,0.01859,-0.02532,0.03384,0.00104,0.00074
-0.03263,0.02067,-0.06115,0.00472,0.00152,0.00108
0.01153,0.02186,-0.02318,0.04772,0.00145,0.00132
